Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure
1983,11,Kathmandu,13.285333333333334,0.0,19.97233333333333,9.113666666666667,4.9030000000000005,84.35066666666667
1983,12,Kathmandu,9.542903225806452,5.4,16.570967741935487,5.389354838709677,3.05741935483871,84.2441935483871
1984,1,Kathmandu,7.905483870967742,4.1899999999999995,15.280967741935486,3.3883870967741934,2.4983870967741937,84.03935483870967
1984,2,Kathmandu,10.216206896551723,15.030000000000001,18.109310344827584,4.792413793103448,2.6510344827586207,84.04758620689655
1984,3,Kathmandu,16.718709677419355,5.05,24.758709677419354,10.547741935483872,3.0945161290322583,83.91967741935484
1984,4,Kathmandu,20.601333333333333,14.0,28.104,13.629333333333333,4.269666666666667,83.76
1984,5,Kathmandu,22.668064516129032,34.96,29.294516129032257,16.318387096774195,7.99,83.51967741935485
1984,6,Kathmandu,22.326999999999998,149.70000000000002,26.721999999999998,18.66166666666667,14.452333333333334,83.26366666666667
1984,7,Kathmandu,20.629677419354838,205.48,24.155161290322578,17.690967741935484,15.560322580645161,83.4158064516129
1984,8,Kathmandu,20.884838709677418,219.57,24.566129032258065,17.826129032258066,15.763870967741935,83.46225806451612
1984,9,Kathmandu,18.370333333333335,164.91,22.002333333333336,15.675666666666666,13.688333333333333,83.79033333333334
1984,10,Kathmandu,16.861612903225808,15.270000000000001,21.876774193548385,13.267096774193547,9.703225806451613,84.05967741935484
1984,11,Kathmandu,12.154666666666666,0.0,18.470000000000002,8.190333333333333,4.707333333333334,84.30933333333334
1984,12,Kathmandu,9.984838709677419,2.43,16.901935483870968,5.806451612903226,3.4970967741935484,84.04935483870969
1985,1,Kathmandu,8.093548387096774,17.85,15.01258064516129,3.5135483870967743,3.454838709677419,84.1741935483871
1985,2,Kathmandu,10.367500000000001,0.5,18.104642857142856,4.8846428571428575,2.363928571428571,83.67142857142858
1985,3,Kathmandu,16.998709677419356,0.8500000000000001,25.08451612903226,10.304193548387097,2.8193548387096774,83.84935483870967
1985,4,Kathmandu,20.890666666666668,0.76,28.446,14.024000000000001,4.401666666666667,83.65799999999999
1985,5,Kathmandu,22.338064516129034,31.72,28.996774193548386,15.528709677419354,6.7454838709677425,83.6
1985,6,Kathmandu,24.378,42.64,30.194,18.913,11.011333333333333,83.24466666666667
1985,7,Kathmandu,20.747096774193547,294.98,24.562580645161294,17.64548387096774,15.009354838709678,83.50064516129032
1985,8,Kathmandu,21.00032258064516,181.78,24.615161290322582,18.066451612903226,16.16258064516129,83.48806451612903
1985,9,Kathmandu,18.992,171.9,22.28166666666667,16.394,14.65,83.78066666666668
1985,10,Kathmandu,15.926774193548388,76.0,19.744193548387095,13.080645161290322,11.418709677419356,84.10096774193549
1985,11,Kathmandu,11.770000000000001,0.0,17.07633333333333,8.479000000000001,7.015666666666666,84.179
1985,12,Kathmandu,9.899999999999999,4.05,15.836451612903225,6.2777419354838715,5.083870967741936,84.22258064516129
1986,1,Kathmandu,8.804193548387097,0.32,15.639354838709677,4.57258064516129,3.4106451612903226,84.19516129032259
1986,2,Kathmandu,10.601071428571428,14.25,17.483214285714286,5.923214285714286,3.9175,84.08571428571429
1986,3,Kathmandu,15.040645161290323,3.3000000000000003,22.546774193548387,9.035483870967743,3.8696774193548387,83.92612903225806
1986,4,Kathmandu,19.400666666666666,14.36,26.674666666666667,12.544,4.681333333333333,83.80300000000001
1986,5,Kathmandu,20.948709677419355,34.45,27.67806451612903,14.243870967741936,6.491612903225807,83.69
1986,6,Kathmandu,23.494333333333334,153.39,29.249333333333333,18.166333333333334,11.422666666666666,83.35099999999998
1986,7,Kathmandu,20.643870967741936,225.86,24.039677419354838,17.824838709677422,15.767096774193549,83.48193548387097
1986,8,Kathmandu,20.84741935483871,102.25,24.767096774193547,17.67838709677419,15.462258064516128,83.56774193548387
1986,9,Kathmandu,19.298333333333336,37.96,23.793,15.988666666666665,13.241000000000001,83.87733333333334
1986,10,Kathmandu,16.197741935483872,34.089999999999996,22.01451612903226,12.157741935483871,8.108064516129032,84.16258064516128
1986,11,Kathmandu,13.264333333333333,0.36,20.159,9.019,4.133666666666667,84.25633333333333
1986,12,Kathmandu,9.426451612903225,32.839999999999996,16.27064516129032,5.239032258064516,3.4093548387096773,84.37
1987,1,Kathmandu,9.038709677419355,4.46,16.302258064516128,4.426451612903226,2.9664516129032257,84.34935483870967
1987,2,Kathmandu,11.809285714285716,3.62,19.118571428571425,6.741071428571429,3.2025,84.28392857142856
1987,3,Kathmandu,14.983548387096775,12.37,22.231612903225805,9.162903225806453,3.956451612903226,83.98064516129033
1987,4,Kathmandu,19.675333333333334,10.14,27.229,12.724333333333334,4.0616666666666665,83.894
1987,5,Kathmandu,21.88774193548387,13.020000000000001,28.712903225806453,15.511290322580646,5.822903225806451,83.87838709677419
1987,6,Kathmandu,24.796666666666667,34.61,30.966666666666665,18.920333333333335,9.817333333333332,83.42399999999999
1987,7,Kathmandu,22.07451612903226,215.29,26.151935483870968,18.865161290322582,15.608709677419355,83.39032258064516
1987,8,Kathmandu,20.48548387096774,222.12,23.860967741935482,17.73193548387097,15.91451612903226,83.52677419354839
1987,9,Kathmandu,19.461000000000002,162.32999999999998,22.904,16.817333333333334,14.799666666666667,83.83566666666667
1987,10,Kathmandu,15.740967741935485,93.48,20.32741935483871,12.391612903225806,10.464516129032257,84.17064516129032
1987,11,Kathmandu,13.290666666666668,0.04,19.328333333333333,9.465666666666666,5.8149999999999995,84.23166666666665
1987,12,Kathmandu,10.818064516129033,2.21,17.60741935483871,6.7296774193548385,4.075161290322581,84.42999999999999
1988,1,Kathmandu,9.702903225806452,0.97,16.534193548387094,5.566774193548387,3.454516129032258,84.19967741935484
1988,2,Kathmandu,12.121724137931034,2.3,19.355172413793102,6.94896551724138,3.3927586206896554,84.08689655172414
1988,3,Kathmandu,14.915483870967742,39.37,22.211935483870967,9.087419354838708,4.4235483870967744,83.84516129032258
1988,4,Kathmandu,20.41166666666667,30.25,27.830333333333332,13.481,4.899,83.92866666666667
1988,5,Kathmandu,22.225483870967743,78.55,28.771612903225805,15.844193548387098,8.500967741935483,83.60870967741936
1988,6,Kathmandu,22.913,101.96,28.337,18.014666666666667,12.696666666666665,83.503
1988,7,Kathmandu,21.218064516129033,295.41,24.655161290322578,18.460645161290323,16.34516129032258,83.51064516129033
1988,8,Kathmandu,20.574838709677422,199.44,23.683548387096774,18.000967741935483,16.114193548387096,83.53548387096774
1988,9,Kathmandu,19.904333333333334,56.27,23.596999999999998,16.970333333333333,15.052666666666665,83.80366666666667
1988,10,Kathmandu,17.141290322580645,13.86,22.614193548387096,13.23709677419355,9.290322580645162,84.00483870967743
1988,11,Kathmandu,13.688666666666668,0.0,20.274,9.464333333333334,5.043333333333334,84.35866666666668
1988,12,Kathmandu,10.859032258064516,23.76,17.363548387096774,6.941935483870967,3.92258064516129,84.39225806451613
1989,1,Kathmandu,7.608064516129032,24.29,14.919354838709678,3.0687096774193545,3.0538709677419353,84.01612903225806
1989,2,Kathmandu,9.922142857142857,8.049999999999999,17.383928571428573,4.707142857142857,3.085,83.96964285714286
1989,3,Kathmandu,15.061290322580644,7.74,22.6,9.31258064516129,3.5519354838709676,83.91645161290322
1989,4,Kathmandu,19.860333333333337,3.35,28.024333333333335,12.264666666666667,2.832666666666667,83.68
1989,5,Kathmandu,22.76032258064516,61.25,29.35483870967742,16.530645161290323,7.638709677419355,83.62645161290322
1989,6,Kathmandu,22.957,67.58,28.270666666666667,18.180666666666664,12.861666666666668,83.48866666666666
1989,7,Kathmandu,21.731612903225805,180.89,25.90838709677419,18.398064516129033,15.252258064516129,83.51193548387097
1989,8,Kathmandu,20.710967741935484,118.23,24.32,17.63774193548387,15.537741935483872,83.59806451612903
1989,9,Kathmandu,20.326999999999998,70.47,24.684666666666665,17.057666666666666,14.287333333333333,83.77566666666667
1989,10,Kathmandu,17.891290322580645,10.57,23.898064516129033,13.596129032258066,8.57516129032258,84.09129032258065
1989,11,Kathmandu,12.780333333333335,1.47,19.538,8.504333333333333,3.9233333333333333,84.35133333333333
1989,12,Kathmandu,9.551290322580645,2.38,16.57903225806452,5.299032258064517,2.760967741935484,84.38387096774194
1990,1,Kathmandu,11.080645161290322,0.0,18.707741935483874,6.303870967741936,2.55741935483871,84.14516129032258
1990,2,Kathmandu,10.487499999999999,21.09,16.957857142857144,5.966071428571429,4.113214285714286,84.08678571428571
1990,3,Kathmandu,13.749354838709678,11.18,20.873548387096776,7.98483870967742,3.939032258064516,84.07677419354839
1990,4,Kathmandu,19.348666666666666,5.45,26.846,12.343666666666667,3.800333333333333,83.69633333333333
1990,5,Kathmandu,23.05516129032258,13.38,29.096451612903227,17.164193548387097,8.682258064516128,83.64387096774193
1990,6,Kathmandu,24.06566666666667,92.19,29.514,19.086000000000002,12.665666666666668,83.33999999999999
1990,7,Kathmandu,21.37451612903226,359.11,24.993225806451612,18.427096774193547,15.963548387096774,83.36096774193548
1990,8,Kathmandu,20.50709677419355,149.0,23.774516129032257,17.769032258064517,16.02064516129032,83.69451612903225
1990,9,Kathmandu,19.547666666666665,111.85000000000001,23.074333333333335,16.818666666666665,14.985000000000001,83.80966666666667
1990,10,Kathmandu,16.24225806451613,18.07,21.155483870967743,12.763548387096774,9.736129032258065,84.1632258064516
1990,11,Kathmandu,14.355333333333334,0.0,20.752333333333336,10.243333333333334,5.361000000000001,84.30199999999999
1990,12,Kathmandu,10.719032258064518,0.2,17.2958064516129,6.844193548387096,3.648064516129032,84.38548387096773
1991,1,Kathmandu,8.299032258064516,3.9699999999999998,15.205806451612903,3.9470967741935485,3.1129032258064515,84.15225806451612
1991,2,Kathmandu,12.381428571428572,0.23,19.83892857142857,7.090000000000001,2.978214285714286,84.19500000000001
1991,3,Kathmandu,15.955806451612903,6.58,23.59258064516129,9.953548387096774,3.426129032258064,84.03935483870967
1991,4,Kathmandu,19.86466666666667,2.59,27.718666666666667,12.494,3.355,83.87100000000001
1991,5,Kathmandu,23.64290322580645,28.82,30.710967741935484,16.544516129032257,6.1487096774193555,83.71451612903226
1991,6,Kathmandu,23.091666666666665,36.519999999999996,28.090333333333334,18.711666666666666,12.594,83.44666666666667
1991,7,Kathmandu,22.611290322580647,145.39000000000001,27.276451612903227,19.034193548387094,15.599677419354839,83.36032258064516
1991,8,Kathmandu,21.46516129032258,114.84,25.46709677419355,18.403870967741934,15.608064516129033,83.51935483870967
1991,9,Kathmandu,19.849333333333334,83.11,24.045666666666666,16.771666666666665,14.337,83.82933333333334
1991,10,Kathmandu,17.515483870967742,2.77,23.774838709677418,13.185483870967742,8.029677419354838,84.05935483870968
1991,11,Kathmandu,12.699666666666667,0.14,19.401,8.584333333333335,3.783666666666667,84.34533333333334
1991,12,Kathmandu,9.669032258064517,21.13,16.616451612903226,5.403870967741936,3.2974193548387096,84.2958064516129
1992,1,Kathmandu,8.795483870967743,0.96,15.913225806451614,4.20258064516129,3.168709677419355,84.32451612903226
1992,2,Kathmandu,9.049655172413793,3.47,16.517586206896553,3.7858620689655176,2.7824137931034483,83.97896551724138
1992,3,Kathmandu,16.555806451612902,0.38,24.631290322580643,10.342258064516129,3.066774193548387,83.91709677419354
1992,4,Kathmandu,20.823333333333334,1.22,28.770333333333333,13.595666666666666,3.433333333333333,83.87733333333334
1992,5,Kathmandu,21.490322580645163,21.09,28.12451612903226,15.140645161290323,6.3106451612903225,83.71387096774194
1992,6,Kathmandu,23.400333333333332,59.35,29.201999999999998,17.987666666666666,10.840333333333332,83.44266666666667
1992,7,Kathmandu,22.213548387096775,126.17,27.024838709677418,18.27258064516129,13.596774193548388,83.50354838709679
1992,8,Kathmandu,21.30516129032258,116.16,25.57903225806452,17.983225806451614,15.104193548387098,83.62516129032258
1992,9,Kathmandu,20.223666666666666,88.27,25.067,16.636000000000003,13.708,83.78999999999999
1992,10,Kathmandu,17.093548387096774,47.6,22.720645161290324,13.081612903225805,8.94258064516129,84.09161290322581
1992,11,Kathmandu,13.249,7.46,19.991,8.860333333333333,5.290666666666667,84.37433333333334
1992,12,Kathmandu,9.595161290322581,3.4699999999999998,16.38,5.5200000000000005,3.424516129032258,84.38612903225805
1993,1,Kathmandu,8.27774193548387,7.01,15.294516129032258,3.9803225806451614,3.2225806451612904,84.11516129032259
1993,2,Kathmandu,11.928571428571429,1.53,19.355357142857144,6.6917857142857144,2.9642857142857144,84.14928571428571
1993,3,Kathmandu,13.672580645161291,33.99,21.176129032258064,7.941290322580645,3.4293548387096773,84.03516129032259
1993,4,Kathmandu,18.858,18.86,26.174,12.350666666666665,5.263999999999999,83.968
1993,5,Kathmandu,21.894193548387097,58.08,28.442903225806454,15.315806451612904,7.5606451612903225,83.68709677419355
1993,6,Kathmandu,23.253,92.79,28.791333333333334,18.13533333333333,12.031333333333333,83.47133333333333
1993,7,Kathmandu,22.530967741935484,162.01,27.07903225806452,18.76516129032258,15.40032258064516,83.40322580645162
1993,8,Kathmandu,21.430967741935483,70.63,25.52741935483871,18.23032258064516,15.47709677419355,83.50290322580646
1993,9,Kathmandu,19.563,89.94,23.755999999999997,16.552666666666667,13.84,83.83766666666666
1993,10,Kathmandu,17.595483870967744,5.64,23.84032258064516,13.310967741935483,7.872903225806452,84.20129032258063
1993,11,Kathmandu,13.931999999999999,2.0500000000000003,20.703333333333333,9.720666666666666,4.835,84.26733333333333
1993,12,Kathmandu,11.103225806451613,0.0,18.309677419354838,6.973870967741935,2.4377419354838707,84.3532258064516
1994,1,Kathmandu,10.183225806451613,16.150000000000002,17.398387096774194,5.756129032258064,3.156774193548387,84.14193548387097
1994,2,Kathmandu,10.138214285714286,2.2199999999999998,17.619285714285713,4.947857142857143,3.12,84.00392857142857
1994,3,Kathmandu,16.45225806451613,3.9299999999999997,24.48677419354839,10.125806451612902,2.948387096774194,83.95935483870967
1994,4,Kathmandu,19.514333333333333,1.3,27.241333333333333,12.423666666666666,3.775,83.90466666666666
1994,5,Kathmandu,23.00225806451613,21.51,29.7958064516129,16.371935483870967,7.28258064516129,83.72483870967743
1994,6,Kathmandu,24.041666666666668,94.21,29.486333333333334,19.15666666666667,12.385,83.30833333333334
1994,7,Kathmandu,22.80548387096774,109.17999999999999,27.506451612903227,19.029032258064515,15.505806451612903,83.34096774193549
1994,8,Kathmandu,22.221290322580646,68.74,26.71741935483871,18.763548387096773,15.403225806451612,83.55612903225806
1994,9,Kathmandu,20.220000000000002,110.13,24.819,16.856666666666666,13.603666666666667,83.82133333333333
1994,10,Kathmandu,17.07677419354839,2.67,23.473870967741938,12.566774193548387,7.329354838709678,84.19580645161291
1994,11,Kathmandu,13.257666666666667,0.95,20.075,8.862666666666666,4.414666666666666,84.41733333333333
1994,12,Kathmandu,9.989032258064517,0.02,17.432580645161288,5.575483870967742,2.6093548387096774,84.33225806451614
1995,1,Kathmandu,7.763870967741935,4.6,14.952258064516128,3.2038709677419352,2.5125806451612904,84.24709677419354
1995,2,Kathmandu,10.423214285714286,8.290000000000001,17.75392857142857,5.155714285714285,3.027142857142857,84.06142857142856
1995,3,Kathmandu,15.53225806451613,5.57,23.219032258064516,9.650967741935483,3.2838709677419353,84.03096774193548
1995,4,Kathmandu,20.000999999999998,1.9,27.783333333333335,12.825666666666667,3.3486666666666665,83.89766666666667
1995,5,Kathmandu,23.991935483870968,11.200000000000001,30.96483870967742,17.028709677419354,6.686129032258065,83.65903225806451
1995,6,Kathmandu,23.538333333333334,132.25,28.658666666666665,18.914666666666665,13.653333333333334,83.37066666666666
1995,7,Kathmandu,21.513870967741937,158.85,25.400967741935485,18.432580645161288,15.88258064516129,83.3758064516129
1995,8,Kathmandu,20.799354838709675,184.21,24.238064516129032,18.008064516129032,15.984838709677419,83.5232258064516
1995,9,Kathmandu,19.911,44.92,24.12,16.779666666666667,14.403333333333334,83.78766666666667
1995,10,Kathmandu,17.78290322580645,13.13,23.61741935483871,13.686774193548388,8.872903225806452,84.12967741935483
1995,11,Kathmandu,13.609666666666667,24.79,20.551333333333332,9.217,4.707333333333334,84.157
1995,12,Kathmandu,9.775483870967742,10.67,16.524516129032257,5.715806451612903,3.56,84.36032258064516
1996,1,Kathmandu,8.154516129032258,29.85,15.366451612903226,3.695806451612903,3.19741935483871,84.10387096774193
1996,2,Kathmandu,10.942758620689654,13.14,18.128275862068968,6.0200000000000005,3.7248275862068962,84.1003448275862
1996,3,Kathmandu,16.47064516129032,0.29000000000000004,24.006451612903227,10.577096774193548,4.5203225806451615,83.83032258064517
1996,4,Kathmandu,19.624666666666666,28.71,27.154,12.74,4.346333333333333,83.85333333333332
1996,5,Kathmandu,23.35741935483871,17.16,30.47193548387097,16.010322580645163,5.991290322580645,83.64516129032258
1996,6,Kathmandu,22.65533333333333,98.82,27.64966666666667,18.275666666666666,12.907,83.54266666666666
1996,7,Kathmandu,21.80806451612903,134.16,25.93967741935484,18.44741935483871,15.334838709677419,83.37548387096774
1996,8,Kathmandu,20.660967741935483,195.63,24.243870967741934,17.896774193548385,15.736774193548387,83.60935483870968
1996,9,Kathmandu,19.565,72.24,23.429,16.64966666666667,14.320333333333334,83.718
1996,10,Kathmandu,16.84258064516129,28.360000000000003,21.986129032258063,13.170645161290324,9.753870967741936,84.0758064516129
1996,11,Kathmandu,13.573666666666666,0.13,20.551333333333332,9.343333333333334,4.3389999999999995,84.14733333333334
1996,12,Kathmandu,10.46967741935484,0.0,18.03451612903226,6.159677419354838,2.5235483870967745,84.2841935483871
1997,1,Kathmandu,8.008709677419356,5.5,15.180967741935484,3.594193548387097,2.46,84.15612903225806
1997,2,Kathmandu,9.29142857142857,0.06,16.954285714285714,3.5435714285714286,2.2935714285714286,83.91392857142857
1997,3,Kathmandu,15.336451612903225,1.06,22.988709677419354,9.420322580645161,3.0303225806451612,84.02612903225807
1997,4,Kathmandu,17.509,28.47,24.194333333333336,11.353,5.664666666666666,83.99600000000001
1997,5,Kathmandu,22.01774193548387,18.68,29.095806451612905,14.97709677419355,5.493225806451613,83.71451612903226
1997,6,Kathmandu,23.914333333333335,75.24000000000001,29.662333333333333,18.356333333333335,10.696666666666665,83.46833333333333
1997,7,Kathmandu,21.783870967741933,172.29,25.76483870967742,18.594516129032257,16.08258064516129,83.3583870967742
1997,8,Kathmandu,21.16483870967742,115.60000000000001,25.13032258064516,18.046451612903226,15.749677419354839,83.56774193548387
1997,9,Kathmandu,20.24866666666667,26.6,25.057666666666666,16.582,13.759666666666668,83.88366666666666
1997,10,Kathmandu,16.551290322580645,4.949999999999999,22.592903225806452,12.308064516129033,7.457096774193548,84.34193548387097
1997,11,Kathmandu,13.662666666666667,2.25,20.2,9.441,4.858666666666666,84.345
1997,12,Kathmandu,9.174193548387096,16.65,15.839032258064515,5.0445161290322575,3.766774193548387,84.30967741935484
1998,1,Kathmandu,8.352580645161291,0.59,15.668064516129032,3.938064516129032,2.6232258064516127,84.18935483870968
1998,2,Kathmandu,11.006785714285714,4.19,18.33857142857143,5.8689285714285715,3.2514285714285713,84.18821428571428
1998,3,Kathmandu,13.891612903225806,7.63,21.265483870967742,8.314193548387097,3.9238709677419354,84.03096774193548
1998,4,Kathmandu,19.734666666666666,10.59,27.112333333333332,13.083333333333334,4.859666666666667,84.01166666666667
1998,5,Kathmandu,23.086129032258064,40.72,29.593870967741935,16.84032258064516,8.863225806451613,83.76741935483871
1998,6,Kathmandu,24.536,61.49,30.404333333333334,19.152333333333335,11.806666666666667,83.47166666666666
1998,7,Kathmandu,22.249032258064517,161.88,26.484193548387097,18.99451612903226,16.171612903225807,83.41193548387096
1998,8,Kathmandu,20.973870967741938,188.48,24.640967741935484,18.256774193548388,16.241612903225807,83.63645161290323
1998,9,Kathmandu,20.070333333333334,97.39,24.009666666666664,17.026666666666667,14.823333333333332,83.89666666666668
1998,10,Kathmandu,18.601935483870967,27.3,24.00161290322581,14.869032258064516,11.265161290322581,84.05290322580645
1998,11,Kathmandu,15.1,1.55,21.487000000000002,11.079333333333333,6.040333333333334,84.225
1998,12,Kathmandu,11.045806451612904,0.0,18.30483870967742,6.819677419354838,3.0135483870967743,84.30741935483871
1999,1,Kathmandu,9.278387096774193,2.54,16.671935483870968,4.699032258064515,2.648709677419355,84.10774193548387
1999,2,Kathmandu,13.998571428571427,0.51,21.642142857142858,8.959642857142857,2.975357142857143,84.30214285714285
1999,3,Kathmandu,16.826129032258066,0.0,25.144516129032258,10.46774193548387,2.0429032258064517,83.74774193548386
1999,4,Kathmandu,21.61466666666667,3.6,29.855,14.293333333333333,2.5043333333333333,83.749
1999,5,Kathmandu,22.424838709677417,41.7,28.651290322580646,16.49225806451613,9.009677419354839,83.54709677419355
1999,6,Kathmandu,23.279,83.89,28.732000000000003,18.458333333333332,12.270000000000001,83.44233333333334
1999,7,Kathmandu,22.18935483870968,89.39,26.68935483870968,18.71709677419355,15.443548387096774,83.32096774193548
1999,8,Kathmandu,21.33677419354839,115.12,25.413225806451614,18.210645161290323,15.26258064516129,83.51032258064517
1999,9,Kathmandu,20.176,60.33,24.365666666666666,17.046333333333333,14.349333333333334,83.80933333333334
1999,10,Kathmandu,17.49258064516129,51.82,23.044193548387096,13.518064516129032,9.31967741935484,84.06225806451613
1999,11,Kathmandu,13.935333333333334,0.0,20.733999999999998,9.701333333333334,4.531333333333333,84.22266666666665
1999,12,Kathmandu,10.633548387096774,0.01,17.61967741935484,6.450967741935483,3.3648387096774193,84.29935483870969
2000,1,Kathmandu,9.266451612903225,0.89,16.70451612903226,4.582903225806452,2.477096774193549,84.09451612903226
2000,2,Kathmandu,9.134827586206898,1.36,16.620689655172413,3.712068965517241,2.516896551724138,83.96758620689656
2000,3,Kathmandu,14.473225806451614,3.08,22.110967741935482,8.293548387096775,2.4316129032258065,83.90096774193547
2000,4,Kathmandu,20.670333333333335,5.75,28.267999999999997,13.678333333333335,3.884,83.69466666666668
2000,5,Kathmandu,22.506451612903227,58.19,28.208387096774196,17.259999999999998,10.369677419354838,83.63903225806452
2000,6,Kathmandu,22.116333333333333,158.44,26.599,18.28666666666667,14.385,83.443
2000,7,Kathmandu,21.55838709677419,139.32999999999998,25.35225806451613,18.56483870967742,16.02774193548387,83.3958064516129
2000,8,Kathmandu,21.074838709677422,170.85,24.71516129032258,18.243225806451612,16.03516129032258,83.51774193548388
2000,9,Kathmandu,19.192,125.06,22.955,16.298666666666666,14.165333333333333,83.75566666666667
2000,10,Kathmandu,17.74483870967742,1.41,23.330000000000002,13.730322580645161,9.620322580645162,84.02258064516128
2000,11,Kathmandu,13.648333333333333,2.5000000000000004,20.154666666666667,9.645333333333333,5.752,84.20133333333334
2000,12,Kathmandu,10.499677419354839,0.02,17.703548387096774,6.5280645161290325,3.1274193548387097,84.19322580645162
2001,1,Kathmandu,8.963548387096774,0.3,16.5258064516129,4.499354838709677,2.5325806451612904,84.01516129032258
2001,2,Kathmandu,12.013214285714286,0.13,19.74142857142857,6.798928571428571,2.427142857142857,83.96642857142857
2001,3,Kathmandu,15.59451612903226,5.0200000000000005,23.405806451612904,9.418709677419356,2.6903225806451614,83.99483870967742
2001,4,Kathmandu,20.081666666666667,6.09,27.486333333333334,13.194333333333333,4.421666666666667,83.903
2001,5,Kathmandu,22.265483870967742,42.449999999999996,28.09709677419355,16.89516129032258,10.22,83.59193548387097
2001,6,Kathmandu,22.807000000000002,73.03999999999999,27.929666666666666,18.63,14.07,83.36133333333333
2001,7,Kathmandu,22.74741935483871,160.68,27.330645161290324,19.14548387096774,15.73483870967742,83.41967741935484
2001,8,Kathmandu,21.767419354838708,156.54,25.838387096774195,18.50548387096774,15.926451612903227,83.58032258064516
2001,9,Kathmandu,19.47233333333333,118.26,23.308666666666667,16.582,14.194333333333333,83.83933333333333
2001,10,Kathmandu,17.37709677419355,21.47,22.475483870967743,13.755483870967742,10.474516129032258,84.10774193548387
2001,11,Kathmandu,13.947333333333335,0.27,20.471,9.939,5.7156666666666665,84.32933333333334
2001,12,Kathmandu,9.953225806451613,0.0,16.812580645161294,6.018709677419356,3.37,84.39806451612904
